Turn_Index,Officer_Input,Real_Suspect_Response,Base_Model_Response,Fine_Tuned_Response,Base_ROUGE-L,Base_BLEU-4,Base_METEOR,Base_BERTScore_F1,FT_ROUGE-L,FT_BLEU-4,FT_METEOR,FT_BERTScore_F1
94,Can you take her in the front?,I was at the gate and I came to perform for a photo shoot.,I'm not going to do that. This is not my call.,"I'm his wife. He knows me. Okay, this is where I stay.",0.15384615384615383,0.0,0.2118288590604027,0.8591281771659851,0.14814814814814817,0.0,0.0986842105263158,0.8769933581352234
96,Okay.,And this guy.,Okay.,I was at the gate and I came to perform for a photo shoot.,0.0,0.0,0.13157894736842105,0.9039635062217712,0.11764705882352941,0.0,0.19607843137254904,0.8687966465950012
98,Put your hands behind your back.,Okay.,I was at the gate and I came to perform for a photo shoot.,And this guy.,0.0,0.0,0.15151515151515152,0.8845648765563965,0.0,0.0,0.22727272727272727,0.9039636254310608
100,Here's her purse.,Okay.,Here's her purse.,Here's her purse.,0.0,0.0,0.21739130434782608,0.8957586884498596,0.0,0.0,0.21739130434782608,0.8957586884498596
103,"You're trespassing, ma'am.",I'm not trespassing. I came I'm here for a photo shoot.,"You're trespassing, ma'am.",I'm his wife. He knows me.,0.1111111111111111,0.0,0.07092198581560284,0.9023411273956299,0.2,0.0,0.2191840277777778,0.8885242342948914
105,You're not even supposed to be on the property. You're trespassing.,"I'm not trespassing, sir. I'm a model. My name is Alia.",.,.,0.0,0.0,0.032467532467532464,0.7970679998397827,0.0,0.0,0.032467532467532464,0.7970677018165588
108,"No, she don't even he don't even know her.",Okay. I know him personally.,.,.,0.0,0.0,0.078125,0.8225563764572144,0.0,0.0,0.078125,0.8225559592247009
111,"All right, well, apparently you don't know him.",I know Rick Ross.,.,.,0.0,0.0,0.10869565217391304,0.827749490737915,0.0,0.0,0.10869565217391304,0.8277492523193359
113,"Okay, well.",And.,.,.,0.0,0.0,0.2631578947368421,0.8666178584098816,0.0,0.0,0.2631578947368421,0.8666175007820129
115,This guy put his hands on me.,Okay. And I'm here.,.,.,0.0,0.0,0.078125,0.8042156100273132,0.0,0.0,0.078125,0.8042153716087341
117,Do you live here?,"Yes, sir, I do.",.,.,0.0,0.0,0.078125,0.7811029553413391,0.0,0.0,0.078125,0.7811028361320496
120,Where's your shoes at?,I do live here. I took them up because he kept.,.,.,0.0,0.0,0.04237288135593221,0.7997404336929321,0.0,0.0,0.04237288135593221,0.799740195274353
122,Where's your shoes at?,My shoes are on the field over there as she was running.,.,.,0.0,0.0,0.04237288135593221,0.8077946305274963,0.0,0.0,0.04237288135593221,0.807794451713562
125,You never see the big gate up there?,I came. I'm a model. My name is Alia.,.,.,0.0,0.0,0.04237288135593221,0.7991822957992554,0.0,0.0,0.04237288135593221,0.7991821765899658
127,I understand that.,And this guy.,.,.,0.0,0.0,0.13513513513513511,0.8208926916122437,0.0,0.0,0.13513513513513511,0.8208925127983093
129,Did he tell you you can come on the property?,He didn't say anything. He was on the phone with Rick Ross and he told him to record me.,.,.,0.0,0.0,0.02512562814070352,0.7950712442398071,0.0,0.0,0.02512562814070352,0.7950709462165833
131,She couldn't.,Cuz I came to perform. I'm a model.,.,.,0.0,0.0,0.05,0.8186538815498352,0.0,0.0,0.05,0.8186537027359009
139,They disagree with that.,She has evidence.,.,.,0.0,0.0,0.13513513513513511,0.8201313614845276,0.0,0.0,0.13513513513513511,0.8201311230659485
144,She was walking.,I'm not lying to you guys.,.,.,0.0,0.0,0.0684931506849315,0.8086230754852295,0.0,0.0,0.0684931506849315,0.8086227774620056
146,"Okay. All right, how'd she get onto the property?",She ran.,.,.,0.0,0.0,0.17857142857142855,0.830622673034668,0.0,0.0,0.17857142857142855,0.8306223154067993
149,First she got through the uh gate.,Rick Ross told him to record him.,.,.,0.0,0.0,0.0684931506849315,0.8005337119102478,0.0,0.0,0.0684931506849315,0.8005335330963135
161,And bring her up here.,"No, Rick Ross told him to record him.",.,.,0.0,0.0,0.054945054945054944,0.8067716360092163,0.0,0.0,0.054945054945054944,0.8067712187767029
163,"No, stop. Stop.",Okay. I'm not lying to you guys. That's all I'm saying.,.,.,0.0,0.0,0.032467532467532464,0.7984387874603271,0.0,0.0,0.032467532467532464,0.798438549041748
165,Is your ID in here?,"Yes, sir, it is.",.,.,0.0,0.0,0.078125,0.7857185006141663,0.0,0.0,0.078125,0.7857182621955872
168,Just tell me that's fine.,I'll go through my own purse.,.,.,0.0,0.0,0.0684931506849315,0.8086727857589722,0.0,0.0,0.0684931506849315,0.8086724877357483
171,Come on up here for me.,This is really.,.,.,0.0,0.0,0.13513513513513511,0.8236290812492371,0.0,0.0,0.13513513513513511,0.8236287236213684
181,"Miss Brisman, you still staying in Deluth?","No, sir, that is old address. I do not live here.",.,.,0.0,0.0,0.036764705882352935,0.786885678768158,0.0,0.0,0.036764705882352935,0.7868854999542236
184,"Okay, so you live here, right?","Yes, sir, I do.",.,.,0.0,0.0,0.078125,0.7811029553413391,0.0,0.0,0.078125,0.7811028361320496
186,What's your address here?,"This is 7940. No, 794. No, 794.",.,.,0.0,0.0,0.04587155963302752,0.8055967688560486,0.0,0.0,0.04587155963302752,0.805596649646759
191,"Yeah, we couldn't get in the gate. We had to walk up here.",Hollyfield.,.,.,0.0,0.0,0.2631578947368421,0.8371109366416931,0.0,0.0,0.2631578947368421,0.837110698223114
193,He can probably give you a ride on that thing maybe.,Yes.,.,.,0.0,0.0,0.2631578947368421,0.857833981513977,0.0,0.0,0.2631578947368421,0.857833743095398
200,"All right, that's.",It's on me and I was walking.,.,.,0.0,0.0,0.06097560975609756,0.8039801716804504,0.0,0.0,0.06097560975609756,0.8039799332618713
203,"Yeah, she ran up here. She got she got a good exercise. She can walk.",Cuz I'm a model. You want to let me in the gate?,.,.,0.0,0.0,0.036764705882352935,0.805422842502594,0.0,0.0,0.036764705882352935,0.8054226636886597
205,Did at any point did y'all tell her she's not allowed on the property?,"No, he did not say that.",.,.,0.0,0.0,0.0684931506849315,0.7974172234535217,0.0,0.0,0.0684931506849315,0.7974169254302979
207,"Stop, stop, stop.",I'm trying.,.,.,0.0,0.0,0.13513513513513511,0.8272401690483093,0.0,0.0,0.13513513513513511,0.8272398710250854
222,In the car.,I took a Uber.,.,.,0.0,0.0,0.10869565217391304,0.8197608590126038,0.0,0.0,0.10869565217391304,0.8197606205940247
239,Where's your shoes at?,Have you spoke to Rick Ross?,.,.,0.0,0.0,0.0,0.8014880418777466,0.0,0.0,0.0,0.8014878034591675
242,"Okay. Well, Rick Ross don't want you here, okay? So this is why we are where we are right now, okay?",Is he here? Cuz he knows me personally.,.,.,0.0,0.0,0.054945054945054944,0.8046177625656128,0.0,0.0,0.054945054945054944,0.8046174645423889
246,"They're not tight, ma'am. They're extremely loose.",They're hurting me.,.,.,0.0,0.0,0.10869565217391304,0.8170982599258423,0.0,0.0,0.10869565217391304,0.8170979619026184
248,Loose.,He's in big trouble because he knows I'm here to model and he's harassing me. Rick Ross knows me.,.,.,0.0,0.0,0.023041474654377878,0.7995853424072266,0.0,0.0,0.023041474654377878,0.7995848059654236
254,I'm I'm good.,Can I get on there?,.,.,0.0,0.0,0.0,0.7866045832633972,0.0,0.0,0.0,0.7866044640541077
265,10-4.,And I have nothing on my feet.,.,.,0.0,0.0,0.0684931506849315,0.8163553476333618,0.0,0.0,0.0684931506849315,0.8163549900054932
267,10-4.,"He not drag me, please.",.,.,0.0,0.0,0.078125,0.8157590627670288,0.0,0.0,0.078125,0.8157587647438049
270,Walking at your pace.,"Oh my God, you see, look at the golden horses. You guys, why you have to do this? It was a nice day.",.,.,0.0,0.0,0.019083969465648856,0.790418803691864,0.0,0.0,0.019083969465648856,0.7904186844825745
272,It was a nice day.,"Take good photo shoot, take good pictures. And that guy, he didn't want me to be cute. He didn't want me to be great.",.,.,0.0,0.0,0.017857142857142856,0.7922347187995911,0.0,0.0,0.017857142857142856,0.7922344207763672
274,"Well, I think Rick would have granted you access if he knew you.","I'm his wife. He knows me. Okay, this is where I stay.",.,.,0.0,0.0,0.032467532467532464,0.8106399178504944,0.0,0.0,0.032467532467532464,0.8106396794319153
276,"If you were his wife, I'm pretty sure he wouldn't be doing this to you.","Trust me, he didn't do this. That guy was stopping me. That guy did this. Rick Ross did not do.",.,.,0.0,0.0,0.02127659574468085,0.7887508869171143,0.0,0.0,0.02127659574468085,0.7887506484985352
278,"Hey, well, if you were his wife.",Rick Ross got me a Uber to my house. I'd be here.,.,.,0.0,0.0,0.036764705882352935,0.7965770363807678,0.0,0.0,0.036764705882352935,0.7965767979621887
280,"Well, if you were his wife, then I'm sure that security guard would not have a job after today.",He's not watching.,.,.,0.0,0.0,0.10869565217391304,0.8099000453948975,0.0,0.0,0.10869565217391304,0.8098998665809631
282,Okay.,"Oh my gosh, please don't pull me. Just let me watch sexy.",.,.,0.0,0.0,0.034482758620689655,0.7827609777450562,0.0,0.0,0.034482758620689655,0.7827608585357666
284,I'm not pulling.,"Let me watch sexy, please.",.,.,0.0,0.0,0.078125,0.815771758556366,0.0,0.0,0.078125,0.8157715201377869
287,"No, that's all I'm going to say. That's not Rick.",That is Rick Ross.,.,.,0.0,0.0,0.10869565217391304,0.8198087811470032,0.0,0.0,0.10869565217391304,0.8198085427284241
289,You got a bunch of people to work here.,That is my husband.,.,.,0.0,0.0,0.10869565217391304,0.815971314907074,0.0,0.0,0.10869565217391304,0.8159710764884949
291,"All right, we'll stop right here. Come over to this side.",Y'all need to go talk to Rick Ross.,.,.,0.0,0.0,0.06097560975609756,0.7998698949813843,0.0,0.0,0.06097560975609756,0.7998695969581604
293,We just talked to him.,"No, you did not.",.,.,0.0,0.0,0.0909090909090909,0.7898625731468201,0.0,0.0,0.0909090909090909,0.7898623943328857
300,You don't need to go over there. I'm going to send this buckle across.,Y'all need to go talk to him cuz y'all not about to take me out of here because I'm in here modeling.,.,.,0.0,0.0,0.023041474654377878,0.7781118154525757,0.0,0.0,0.023041474654377878,0.7781115770339966
307,All right.,You need to call Rick Ross.,.,.,0.0,0.0,0.078125,0.813323974609375,0.0,0.0,0.078125,0.8133237957954407
309,Watch your head.,Why? You want to go to jail if you're doing this?,.,.,0.0,0.0,0.0,0.7795745730400085,0.0,0.0,0.0,0.7795742750167847
313,"All right, yeah.",Come open the door and call Rick Ross now. Cuz you're going to go to jail if you take me.,.,.,0.0,0.0,0.024038461538461536,0.7933779358863831,0.0,0.0,0.024038461538461536,0.793377697467804
315,"Ma'am, just hang on.","No, you need to call Rick Ross because this is illegal for you to take a model out of Rick Ross's house.",.,.,0.0,0.0,0.022123893805309734,0.7918099761009216,0.0,0.0,0.022123893805309734,0.7918097376823425
317,"Hold listen to me. He's making a phone call now, all right? Let us figure it out before we go anywhere.",It's not illegal.,.,.,0.0,0.0,0.10869565217391304,0.8212692737579346,0.0,0.0,0.10869565217391304,0.8212690949440002
328,"Right, and that's what he that's what his boss told me too. I'm sure the same guy you spoke to.","Excuse me, sir, you can't just take me out of here cuz I'm in here modeling. That's not how it works.",.,.,0.0,0.0,0.019762845849802372,0.7776967287063599,0.0,0.0,0.019762845849802372,0.777696430683136
332,"All right, that's all right. You're wanted anyways.","First of all, I'm not wanted.",.,.,0.0,0.0,0.06097560975609756,0.7995073795318604,0.0,0.0,0.06097560975609756,0.7995071411132812
344,You want to do your shoot?,You going to jail if you leave with me. You going to.,.,.,0.0,0.0,0.03937007874015748,0.790263295173645,0.0,0.0,0.03937007874015748,0.7902631759643555
346,"Miss Precious, what's your address?",This is where I stay. This is where I live and you need to call Rick Ross.,.,.,0.0,0.0,0.02906976744186046,0.8047001957893372,0.0,0.0,0.02906976744186046,0.8046998381614685
388,"Yeah, this time she was just walking. I don't know how she walked this time.",This is not how you treat Rick Ross's wife. This is illegal action. You taking a model out of a beautiful nice home and I'm pregnant with his kids and you're going to jail.,.,.,0.0,0.0,0.013850415512465375,0.7834023237228394,0.0,0.0,0.013850415512465375,0.7834019660949707
393,We're less than five minutes away and I'll let you out.,Cuz Rick Ross.,.,.,0.0,0.0,0.13513513513513511,0.8238380551338196,0.0,0.0,0.13513513513513511,0.8238378167152405
397,We're less than five minutes away and I'll let you out.,Everybody knows me. Everybody know I'm Rick Ross's wife. I'm Rick Ross's wife. Who are you? You're not a policeman. It's not a policeman do and I'm Rick Ross's wife.,.,.,0.0,0.0,0.012594458438287152,0.7867121696472168,0.0,0.0,0.012594458438287152,0.7867119312286377
399,"This isn't court. What I'm doing is just reading you the warrants that I have, okay? I'm not asking you if you're guilty or innocent. I'm just reading you what I have and then I'm going to ask you if you understand. Just a yes or no, okay?",Okay.,.,.,0.0,0.0,0.2631578947368421,0.8426662683486938,0.0,0.0,0.2631578947368421,0.8426658511161804
402,"Second one is for the possession of marijuana that you had in your purse, okay? That's what you're being charged with. So possession of marijuana less than an ounce and criminal trespass. Do you understand what your charges are?",Yes.,.,..,0.0,0.0,0.2631578947368421,0.8578340411186218,0.0,0.0,0.0,0.8970168828964233
