Turn_Index,Officer_Input,Real_Suspect_Response,Base_Model_Response,Fine_Tuned_Response,Base_ROUGE-L,Base_BLEU-4,Base_METEOR,Base_BERTScore_F1,FT_ROUGE-L,FT_BLEU-4,FT_METEOR,FT_BERTScore_F1
266,What?,What are you doing to me?,",,,",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",0.0,0.0,0.0,0.7764573693275452,0.0,0.0,0.0,0.7145163416862488
276,Can't be in the back seat.,"Oh, you.",",",",",0.0,0.0,0.13513513513513511,0.8279266357421875,0.0,0.0,0.13513513513513511,0.827926754951477
280,"Uh,",What are you doing?,",",",",0.0,0.0,0.0,0.7886629104614258,0.0,0.0,0.0,0.788662850856781
282,"All right, I'm on the, hey, just get a.",No.,",",",",0.0,0.0,0.0,0.8841089606285095,0.0,0.0,0.0,0.8841092586517334
284,"All right, I got to put on the radio. We're heading back out.",What?,",",", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,",0.0,0.0,0.0,0.8263089060783386,0.0,0.0,0.0,0.6756622195243835
300,How old's your daughter?,19 months.,",",",",0.0,0.0,0.0,0.8585243821144104,0.0,0.0,0.0,0.8585245013237
322,We'll be taking them to Valor so they can talk to her.,You guys are the best.,",",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",0.0,0.0,0.0,0.8184528946876526,0.0,0.0,0.0,0.7338420152664185
325,"The van. The van, the van, yeah, that's it's at the, it's where we're going.",Before you get to the jail.,",",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",0.0,0.0,0.0,0.8167993426322937,0.0,0.0,0.0,0.7326946258544922
327,"Yeah, before you get to the jail, they'll let you call.","You better help me, please.",",",",",0.0,0.0,0.078125,0.8160296678543091,0.0,0.0,0.078125,0.8160296678543091
329,Who do you want to call?,My daughter.,",",",",0.0,0.0,0.0,0.8524140119552612,0.0,0.0,0.0,0.8524140119552612
333,"Yeah, I think with the bonds.",Will you help me get my daughter?,", ,",", I was driving home from work and I heard this guy talking about his girlfriend and he said, you know, he was going to kill her and I thought, well, that's crazy. But I thought, you know, maybe he's just joking. So I stopped and I talked to him and he said, no, I'm not joking. I'm going to kill her. And then he said, you know, I'm going to kill her because I'm sick of her being a whore. And I said, well, I don't know, you know, I don't know. And then he said, well,",0.0,0.0,0.0,0.7975399494171143,0.01785714285714286,0.0,0.05000000000000001,0.8177798390388489
