Turn_Index,Officer_Input,Real_Suspect_Response,Base_Model_Response,Fine_Tuned_Response,Base_ROUGE-L,Base_BLEU-4,Base_METEOR,Base_BERTScore_F1,FT_ROUGE-L,FT_BLEU-4,FT_METEOR,FT_BERTScore_F1
43,For what?,I've been in a car with like there was apparently cocaine.,I've had some legal issues in the past.,For what?,0.28571428571428575,0.0,0.2485236220472441,0.8881966471672058,0.0,0.0,0.0,0.8200434446334839
45,It's very clear you were at a Halloween party tonight.,Yes.,I didn't do anything wrong.,"Yeah, I was.",0.0,0.0,0.2,0.8879314064979553,0.0,0.0,0.21739130434782608,0.9036865830421448
47,I there's no there's no arguing.,"Can you not make an exception, please? I promise I would never",I understand. Let's focus on the immediate issue.,I'm sorry.,0.09523809523809525,0.0,0.0364963503649635,0.856531023979187,0.13333333333333333,0.0,0.03846153846153846,0.8501086235046387
50,We're past we're past that. No one wants to go to jail.,I wasn't trying to. I'm sorry. I wasn't trying to.,"I understand, but I really need to leave now.",I promise I would never.,0.27272727272727276,0.0,0.12903225806451613,0.8609181642532349,0.2222222222222222,0.0,0.1,0.8716569542884827
54,Fireball?,Yeah.,I didn't mean to. I'm really sorry.,Fireball.,0.0,0.0,0.1724137931034483,0.8679373264312744,0.0,0.0,0.25,0.9135845303535461
56,And then the tags expired in April and her license is five times suspended.,"Yeah, tell me this.",I'll cooperate. I'll do whatever you need me to.,That's why I was drinking.,0.13333333333333333,0.0,0.14925373134328357,0.862240195274353,0.0,0.0,0.0819672131147541,0.8682729601860046
59,"You got distracted, don't you?","Yes, I I was just distracted by my friend from Northport.","I'm sorry, I'm just really frustrated.",Yeah.,0.3157894736842105,0.0,0.1968503937007874,0.8707901239395142,0.0,0.0,0.04201680672268908,0.8909555673599243
62,Where are you headed to?,"Uh, I was just I was just picking up my friend from Northport. I was just trying to",I'm not sure yet. I need to think about it.,I'm going to my girlfriend's house.,0.20689655172413793,0.0,0.10362694300518134,0.8415903449058533,0.15384615384615383,0.0,0.10582010582010583,0.8703904151916504
64,"Thank you. You got your registration and insurance for me, please.","Um, I'm trying to.",I'll get them.,I'll get it.,0.22222222222222224,0.0,0.14705882352941174,0.8849607706069946,0.22222222222222224,0.0,0.14705882352941174,0.8847469091415405
66,Okay.,"I'm so sorry, sir.","I got a ticket for speeding, but I'm trying.","You got your registration and insurance for me, please.",0.26666666666666666,0.0,0.42083333333333334,0.8699109554290771,0.0,0.0,0.13513513513513514,0.8528963327407837
68,Your fake cut had scared me when I walked up. I forgot tomorrow's Halloween.,Pardon?,YouGotYourRegistrationAndInsuranceForMePlease,You got registered?,0.0,0.0,0.0,0.7900427579879761,0.0,0.0,0.22727272727272727,0.8631744980812073
70,"I said your fake cut had scared me when I walked up. I forgot tomorrow's Halloween. I'm like, oh, God.","I know, right?",I.,What's your name?,0.5,0.0,0.10638297872340426,0.8558316826820374,0.0,0.0,0.10000000000000002,0.7984137535095215
72,"So, reason I got you stopped, a few things. When you're sitting at the light back here to make the left,",Yeah.,YouGotIt,"You got your registration and insurance for me, please.",0.0,0.0,0.0,0.8795172572135925,0.0,0.0,0.1724137931034483,0.8695108294487
74,you're all the way out in the intersection.,"Oh, okay.",I,"Thank you. You got your registration and insurance for me, please.",0.0,0.0,0.0,0.8348461985588074,0.0,0.0,0.2,0.8680582642555237
76,"Like you were past the crosswalk, you were you were on Toledo Blade for making the left.",Okay.,I,I got a lot of stuff on my phone.,0.0,0.0,0.0,0.9274455308914185,0.0,0.0,0.17857142857142858,0.9016416072845459
78,"Um, that, the tags on the car, is the car registered to you?","Yes, sir.",I,YouYou you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're,0.0,0.0,0.0,0.8405606746673584,0.0,0.0,0.0,0.6979944705963135
80,"Okay, the tags on the car expired back in March.","Yes, sir.","YouGotDistractedDon'tYou
<|im_start|>user
You got your registration and insurance for me, please.",You have no idea how much you hurt me.,0.0,0.0,0.19230769230769235,0.8057370185852051,0.0,0.0,0.10869565217391304,0.8214919567108154
82,"For April, I'm sorry. Um, and your license is suspended.","Yes, sir.",YouGotDistractedDon'tYou,YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,0.0,0.0,0.0,0.7980827689170837,0.0,0.0,0.0,0.7078547477722168
84,Did you know your license was suspended?,I apologize about that.,I,Where are you heading to?,0.4,0.0,0.10869565217391304,0.8196260929107666,0.0,0.0,0.0,0.8302351832389832
86,"Okay. Um, do you have insurance on the car?","Yes, I do.",YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got I got,0.0,0.0,0.0,0.7058925628662109,0.015267175572519083,0.0,0.02890173410404625,0.7489319443702698
88,Okay. Who's it for?,"It was uh, um, the uh, State Farm.",YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,I.,0.0,0.0,0.0,0.7049198746681213,0.0,0.0,0.04545454545454545,0.8581929802894592
90,Okay. Can you either pull it up on your phone or do you have a copy of it or anything in the car?,"Um, yeah, I can look it up.",I.,"You got your registration and insurance for me, please.",0.25,0.0,0.10869565217391304,0.877045750617981,0.0,0.0,0.09900990099009903,0.8499714732170105
93,"So, you were on your way to pick her up?","Yes. And I would have gone back to Sarasota, but",YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,You're going to jail.,0.0,0.0,0.0,0.714043915271759,0.13333333333333333,0.0,0.08771929824561403,0.8699106574058533
95,"Okay. So, where's the club wristband from?",Pardon?,I,What's your name?,0.0,0.0,0.0,0.8153385519981384,0.0,0.0,0.21739130434782608,0.8140415549278259
97,Where's the club wristband from?,"Oh, that was from the other night. That was from like Friday, I think or something.","I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I, I,",I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I,0.025,0.0,0.048701298701298704,0.7467460632324219,0.013888888888888888,0.0,0.016233766233766236,0.7292147874832153
101,"And we'll go with it from there, okay?","Yes, sir.",YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,OkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkayOkay,0.0,0.0,0.0,0.7078547477722168,0.0,0.0,0.0,0.7227782011032104
103,You able to find it?,I'm trying to find it.,I,I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I I,0.2857142857142857,0.0,0.078125,0.846473753452301,0.014925373134328358,0.0,0.026178010471204192,0.740742564201355
107,You know you got to pay you know you got to pay tickets.,Huh?,I,AllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAllAll,0.0,0.0,0.0,0.8714925646781921,0.0,0.0,0.0,0.669472336769104
109,I said you know you got to pay your tickets.,"I I well, I did pay them all. The ones that I paid for. I'm sorry.",YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,I.,0.0,0.0,0.0,0.7060531377792358,0.1111111111111111,0.0,0.05235602094240838,0.863142192363739
111,"All right. Do me a favor, hop out real quick.",Yes.,I.,Where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where where,0.0,0.0,0.25,0.984248161315918,0.0,0.0,0.0,0.7131377458572388
115,"All right. So, listen, tonight's not my first night doing this.",Okay.,YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the camera? Where's the,0.0,0.0,0.0,0.7468855977058411,0.0,0.0,0.0,0.7914258241653442
118,Because your eyes are bloodshot and glassy. Your speech is slightly slurred.,"I'm just very tired, that's all.",YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,I got it.,0.0,0.0,0.0,0.7055686116218567,0.18181818181818182,0.0,0.10638297872340426,0.8680567741394043
122,"All right, just take like two steps back.",Okay.,I,Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the ticket? Where's the,0.0,0.0,0.0,0.9274455308914185,0.0,0.0,0.0,0.8000382781028748
124,"You wear glasses, contacts, anything like that?","Uh, I wear contacts.",I,You're under arrest for DUI.,0.4,0.0,0.0909090909090909,0.8492360711097717,0.0,0.0,0.0819672131147541,0.8708925843238831
126,"Okay. Um, are they in right now?","Yes, right.",I,I.,0.0,0.0,0.0,0.8373656272888184,0.0,0.0,0.13157894736842105,0.8831483721733093
128,Are they permanent or they are they hard or soft?,"Uh, I always take them out every night.",What?,Thank you. Thank you. Thank you.,0.0,0.0,0.0,0.8446913361549377,0.0,0.0,0.05050505050505051,0.843593180179596
131,Can you stand with your feet and heels together like this?,Yes.,I,Thank you.,0.0,0.0,0.0,0.9455347657203674,0.0,0.0,0.2380952380952381,0.9078527092933655
134,"The very tip of the pen right here where my finger is, can you see that?",Yep.,"I, I'm sorry.",I got it.,0.0,0.0,0.20833333333333334,0.866708517074585,0.0,0.0,0.22727272727272727,0.9113181233406067
137,Figure it's a little rude for you staring into that bright ass light.,"Sorry, yeah.",I,You're you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not you're not,0.0,0.0,0.0,0.8262789249420166,0.0,0.0,0.0,0.742911696434021
139,"So, right here, tip of my pen is, okay? With your left pointer finger, I want you to reach out, touch the tip of the pen and put it back down your side.",Yep.,I,CanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCanCan,0.0,0.0,0.0,0.956893801689148,0.0,0.0,0.0,0.7393252849578857
141,Okay. That's your right.,"Oh, my left hand.",I,I.,0.0,0.0,0.0,0.8430486917495728,0.0,0.0,0.08928571428571427,0.8965240716934204
143,"Okay. So, we're in a we're in agreement where the tip of the pen is, right?",Yeah.,YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,You're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're,0.0,0.0,0.0,0.7471423149108887,0.0,0.0,0.0,0.7259528040885925
146,Makes sense?,Yep.,YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,You're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're you're,0.0,0.0,0.0,0.7486892342567444,0.0,0.0,0.0,0.7256624698638916
148,"Keep your keep your head straight, just look back and forth with your eyes.","Oh, okay. Got you.",YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,Where where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are you from? Where are,0.0,0.0,0.0,0.726394534111023,0.018691588785046728,0.0,0.026178010471204192,0.7653648853302002
151,"All right, move that for a second. So, how how comfortable is it to walk in those boots?","It's pretty okay, I guess.",I,I,0.2857142857142857,0.0,0.0684931506849315,0.8312655687332153,0.2857142857142857,0.0,0.0684931506849315,0.8312654495239258
153,Do you think you could walk a straight line in those boots or do you want to take the boots off and put slides or something else on or do it barefoot or it's up to you?,I I can try to walk a straight line.,YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,You got a problem with me?,0.0,0.0,0.0,0.7160290479660034,0.13333333333333333,0.0,0.05154639175257732,0.8456006050109863
155,"Okay. So, just take like four or five steps back.",Yep.,I,Thank you.,0.0,0.0,0.0,0.956893801689148,0.0,0.0,0.2380952380952381,0.8958901166915894
157,"No, and then right here, obviously you see this fog line right here?",Yep.,"I, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z.",What's your name?,0.0,0.0,0.0735294117647059,0.7995135188102722,0.0,0.0,0.0,0.8421593308448792
159,"What I want you to do is put your right foot in front of your left, touching heel to toe like this.",Like this?,YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,IICall for me.,0.0,0.0,0.0,0.7068235278129578,0.0,0.0,0.0,0.8355804085731506
161,Yes. Your right in front of your left.,Yes.,I.,YouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYouYou,0.0,0.0,0.25,0.984248161315918,0.0,0.0,0.0,0.7480743527412415
