Turn_Index,Officer_Input,Real_Suspect_Response,Base_Model_Response,Fine_Tuned_Response,Base_ROUGE-L,Base_BLEU-4,Base_METEOR,Base_BERTScore_F1,FT_ROUGE-L,FT_BLEU-4,FT_METEOR,FT_BERTScore_F1
54,Perhaps. Yeah.,What?,I'm being charged with assault.,What's my other charge?,0.0,0.0,0.0,0.8459376096725464,0.33333333333333337,0.0,0.4166666666666667,0.8642979264259338
56,1203A1.,"Ooh, got him.",You're under arrest.,1203A1.,0.0,0.0,0.10000000000000002,0.8554897308349609,0.0,0.0,0.10638297872340426,0.8317612409591675
59,"Well, I I would agree with you, but unfortunately, here we are.","So, they'll have jurisdiction over everyone.","Alright, let's go.","I'm not supposed to be in cuffs, so.",0.0,0.0,0.17241379310344826,0.8699394464492798,0.125,0.0,0.16304347826086954,0.8787686228752136
61,Let me check these cuffs.,Can I fucking chill out or no?,"You're not supposed to be here, man.","So, they'll have jurisdiction over everyone.",0.0,0.0,0.0,0.8376815915107727,0.0,0.0,0.0,0.8310666084289551
63,"I wish you would have chilled out, bro.","Come on, bro.","Look, I'm sorry. I really am. I'm trying to get this right.","I wish you would have chilled out, bro.",0.0,0.0,0.2380952380952381,0.8485766053199768,0.18181818181818182,0.0,0.5353535353535354,0.8966485857963562
65,I'm going to chill out for you.,Can I chill out or no?,I'm going to chill out for you.,"Come on, bro.",0.42857142857142855,0.0,0.35493827160493824,0.8729494214057922,0.0,0.0,0.0,0.8518263697624207
67,"Yeah, please do chill out.",Can I chill out or no?,I'm not sure if I can.,Can I chill out or no?,0.15384615384615383,0.0,0.14084507042253522,0.8606886267662048,1.0,1.0,0.9985422740524781,1.0
69,"I don't know what that means, man.",Can I hang out in custody without being in cuffs?,I can't believe this.,I'm I'm What is the hard part about just going home so you don't get into trouble?,0.13333333333333333,0.0,0.04761904761904762,0.8442880511283875,0.06666666666666667,0.0,0.125,0.8570587038993835
71,"No, you you have to be in handcuffs, my man.",You know this bullshit?,"I'm sorry, but I can't assist with that.",Can I hang out in custody without being in cuffs?,0.0,0.0,0.0,0.824093222618103,0.0,0.0,0.0892857142857143,0.8332160711288452
75,Is what going on what record?,647F.,going on record?,going on record?,0.0,0.0,0.0,0.823357880115509,0.0,0.0,0.0,0.823357880115509
77,Sure.,"Jesus Christ, bro.",on record?,going on record?,0.0,0.0,0.0,0.8636239171028137,0.0,0.0,0.0,0.8484901189804077
80,Spread your feet.,I can't walk.,on record?,going on record?,0.0,0.0,0.0,0.8572635054588318,0.0,0.0,0.0,0.8570067882537842
82,"No, you're done walking. You need to spread your feet.",All right.,on record?,going to be like this?,0.0,0.0,0.0,0.8448074460029602,0.0,0.0,0.0,0.8278710246086121
86,"Upon your release, you are ordered to call Lieutenant Scott Blinn and I will provide you his phone number.",Blinn.,on record?,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.8566895127296448,0.0,0.0,0.0,0.7414271235466003
92,"It's simple. If you don't want to be in trouble with us, just go. That's it.","Dude, I'm fucking on your side.",going to go to jail.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0574712643678161,0.8598659634590149,0.0,0.0,0.0,0.7281745672225952
94,"They don't want you at the business, so you need to go.",I'm on your fucking side.,on record.,going to go back to jail.,0.25,0.0,0.15151515151515152,0.8597116470336914,0.0,0.0,0.07142857142857142,0.8555901646614075
96,"I get that, but they don't want you here.",You guys are fucking rude.,on my way.,going to go to jail.,0.0,0.0,0.08620689655172413,0.862722635269165,0.0,0.0,0.08333333333333333,0.8600372076034546
98,Hey. Hey.,"I'm on your side, bro.",on record?,going to take you back to jail.,0.25,0.0,0.06666666666666667,0.8360095024108887,0.0,0.0,0.0625,0.8657473921775818
100,"We understand what you do, but you need to you need to",I'm a law enforcement.,going to go home.,going to go home.,0.0,0.0,0.0847457627118644,0.860720694065094,0.0,0.0,0.0847457627118644,0.860720694065094
102,"Okay, you need to understand, hey, hey, you want to have a conversation? Come here.",What did he do?,on the record.,going to go to jail.,0.0,0.0,0.0,0.8456702828407288,0.0,0.0,0.0,0.8658732771873474
104,What did he do?,He's trying to fight everybody that walks by.,on the record.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.05319148936170213,0.8457305431365967,0.0,0.0,0.0,0.7398074865341187
106,Right.,We kicked him out. He asked us to kick us out. We kicked him out.,on the ground.,going to go to jail.,0.0,0.0,0.03012048192771084,0.8676125407218933,0.1,0.0,0.05952380952380952,0.8589146733283997
109,"But we told him, he's literally asking guys to just shut up.","He's like, you guys want to fucking call me?",going to go.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.15384615384615383,0.0,0.04464285714285714,0.8266618251800537,0.0,0.0,0.0,0.7091760039329529
111,"You got to leave, bro.",All right.,on the way back to the station.,going to jail.,0.0,0.0,0.14285714285714288,0.8482086062431335,0.0,0.0,0.16129032258064518,0.8681484460830688
116,"I'm just trying to keep you out of jail, bro.",You want to be a California cop and be a dick and you want to trespass us? You can go ahead and do that. And guess where you're going to end up? In my fucking jail.,going to jail.,"going to jail, my man.",0.15,0.0,0.10053619302949061,0.8509733080863953,0.14285714285714288,0.0,0.09893617021276596,0.8461169600486755
119,You can either calm down and go home or you're going to,What am I doing wrong?,on the scene.,going to be a fucking police officer.,0.0,0.0,0.0,0.8487568497657776,0.0,0.0,0.0,0.8404548168182373
121,You're too intoxicated. You're trying to pick fights with people. Every club has asked you to leave multiple times.,On what club?,on the way to the station.,going to go to jail.,0.2222222222222222,0.0,0.11627906976744187,0.8396596908569336,0.0,0.0,0.0,0.8481777906417847
123,Every club you've gone to.,On what? What am I doing?,on the ground.,going to go to jail.,0.2222222222222222,0.0,0.06578947368421052,0.8441917300224304,0.0,0.0,0.0,0.8354059457778931
125,We've removed you twice from two different clubs. You not understand that?,What am I 609?,on your own.,"going to jail, right?",0.0,0.0,0.0,0.8335383534431458,0.0,0.0,0.09803921568627452,0.849915087223053
127,I don't know what that is. That's a California code. I don't know what that is.,602 resident?,going to go home.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.8307909965515137,0.0,0.0,0.0,0.7109065651893616
130,This place kicked you out.,On what fucking resume?,going to go home.,going to go home.,0.0,0.0,0.0,0.8329898715019226,0.0,0.0,0.0,0.8329898715019226
132,You're not even getting it. I'm trying to keep you from going to jail.,I'm understanding what am I on?,going to go.,going to go to jail?,0.0,0.0,0.0,0.8335831165313721,0.0,0.0,0.06410256410256411,0.8191550970077515
134,"You're not understanding anything, my man.",I'm I'm trying to what what are they fucking?,on the ground.,going to jail.,0.0,0.0,0.0,0.8368012309074402,0.14285714285714288,0.0,0.04464285714285714,0.8318641185760498
136,What is the hard part about just going home so you don't get into trouble?,"No, I'm trying to understand what are they kicking me out for?",going to go home.,going to go to jail?,0.11764705882352941,0.0,0.03571428571428571,0.8494684100151062,0.1111111111111111,0.0,0.07092198581560284,0.8427666425704956
138,"You're too intoxicated. In the state of Arizona, listen to me for one second. Get it through your head right here, okay? You had too much to drink and you're not processing anything anymore. Arizona law requires that if a bar realizes you're too intoxicated, they must remove you within 30 minutes.",On their own.,going.,going to go back to jail.,0.0,0.0,0.13157894736842105,0.9019975662231445,0.0,0.0,0.11627906976744187,0.8771451711654663
141,"They're taking you out because you're inside their establishment, too intoxicated. That's a state law. They're removing you. They're obligated by law to remove you.",I'm asking you.,on.,going to be in custody for a little bit longer.,0.0,0.0,0.10638297872340426,0.8920322060585022,0.0,0.0,0.0892857142857143,0.8450155258178711
144,"Yes, you are.","Not you, sir.",on the ground.,going to go home.,0.0,0.0,0.10204081632653061,0.8731400370597839,0.0,0.0,0.10000000000000002,0.8585151433944702
146,That's what I've explained to you multiple times.,You're getting kicked out of whiskey.,on.,going to go to jail.,0.0,0.0,0.06756756756756756,0.8828374743461609,0.0,0.0,0.12820512820512822,0.8723474740982056
150,"And when he was at the front, they said that he was knocking the handle, trying to get in and stuff.","Yeah, I was like, hey, just step back without a mask.",on record.,going to jail.,0.0,0.0,0.036231884057971016,0.8543038964271545,0.0,0.0,0.03597122302158273,0.8549329042434692
152,"He kept doing that. I was like, hey, it's personal space, bro. He just kept pushing, pushing.",How many times did you say he was knocking the handle away after you?,on record.,going to go.,0.0,0.0,0.0,0.8460925221443176,0.0,0.0,0.0,0.8395625352859497
154,"10, 15 at least.",You saw it?,going to go home.,"going to jail, so.",0.0,0.0,0.0,0.8541691899299622,0.0,0.0,0.0,0.8592185378074646
156,"I was just like, hey, completely just being","Yeah, right here, bro, all time.",going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going to be a little bit.,0.0,0.0,0.0,0.7226653695106506,0.0,0.0,0.05154639175257732,0.8469210267066956
161,You're too intoxicated to understand what I'm even telling you.,I'm going to go home.,on record?,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.8462051153182983,0.014925373134328358,0.0,0.052356020942408384,0.7434796094894409
165,You just said you didn't want to go home. Now you want to go home?,Are you serious?,on record?,going to be fine.,0.0,0.0,0.12820512820512822,0.857234001159668,0.0,0.0,0.0,0.8313717246055603
167,Now you want to go home. Let's sit him down.,"Dude, I have a fucking law enforcement ID.",on the door.,going to jail.,0.0,0.0,0.05319148936170213,0.846973717212677,0.0,0.0,0.05319148936170213,0.8619352579116821
170,My job is to take you to jail now because you can't be an adult. Have a seat.,I have your.,on the door.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.125,0.8769014477729797,0.0,0.0,0.0,0.7475171685218811
172,Have a seat.,Okay.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going to go to jail.,0.0,0.0,0.0,0.7671945095062256,0.0,0.0,0.20833333333333334,0.8939604163169861
175,Sit down.,Hold on.,on the case.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.4,0.0,0.32258064516129037,0.8920016288757324,0.0,0.0,0.0,0.7520299553871155
177,Sit down.,Fucking sit down.,on the door.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.125,0.8523620367050171,0.0,0.0,0.0,0.733980119228363
179,Yes. Kick your feet out.,I really don't know what you're talking about.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.7174266576766968,0.0,0.0,0.0,0.7174267768859863
181,Kick your feet out.,I have a fucking law enforcement ID in my wallet.,on record?,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.8319485187530518,0.0,0.0,0.0,0.72944575548172
184,"I told you I said earlier, you got assault, multiple witnesses watched about 15 times him swatting the hand of the security guards away.",He was trying to grab us.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.7429094314575195,0.0,0.0,0.0,0.7429094314575195
187,"So if you got a victim and you got someone that articulates it, he's already been kicked out of whiskey row.","Come on, bro.",going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.736823320388794,0.0,0.0,0.0,0.736823320388794
191,You got the protocol. There's a protocol for this.,I'm not trying to hurt you.,on record.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.06666666666666667,0.8598427176475525,0.0,0.0,0.0,0.7325483560562134
193,"No, man, the the issue is",I have a fucking ID in my wallet.,on record.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.05952380952380952,0.8582789897918701,0.0,0.0,0.0,0.7291387319564819
196,I should know it off the top of my head. It's been a minute.,"We were just standing here right in front of a table and he was just like, in my like, just looking at me and I was like, is there like a problem?",on the business.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.8278547525405884,0.0,0.0,0.0,0.7144699692726135
198,Yeah.,"And he was like, uh, what do you say?",going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.7237156629562378,0.0,0.0,0.0,0.7237156629562378
200,It's going to be a problem.,It's going to be a problem.,on the way.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.06578947368421052,0.848712682723999,0.014814814814814815,0.0,0.025000000000000005,0.7374267578125
203,Do you mind if I just get your guys's name real quick? You're not you don't have to do it. It just is going to help. He's claiming to be a police officer in California. So obviously it's going to be a bigger deal.,I'd rather not.,on the ground.,"going to go to jail, bro.",0.0,0.0,0.10204081632653061,0.8587764501571655,0.0,0.0,0.09433962264150944,0.8535451889038086
205,You don't want to?,"Yeah, I'm good. I would rather not if I don't have to. I mean, yeah, I'm good.",on the ground.,going to jail.,0.0,0.0,0.02100840336134454,0.847210168838501,0.08695652173913045,0.0,0.04201680672268908,0.8415151834487915
207,I'm not going to make you I'll just identify. All right. Let me just get your first name. How's that?,Justice.,on the ground.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.22727272727272727,0.9023457169532776,0.0,0.0,0.0,0.7679612636566162
209,What is it?,Justice.,on the ground?,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.888897180557251,0.0,0.0,0.0,0.7679612040519714
211,What's your first name?,Daniel.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.768589198589325,0.0,0.0,0.0,0.768589198589325
214,What's your first name?,Isaiah.,on record.,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.2380952380952381,0.8967825174331665,0.0,0.0,0.0,0.7687117457389832
216,"Anything, bud?","I do not, sir.",going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,going to jail.,0.0,0.0,0.0,0.732537031173706,0.0,0.0,0.08620689655172413,0.8597674369812012
218,I'm going to work on a citation.,All right.,on the ground?,going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going going,0.0,0.0,0.0,0.8498825430870056,0.0,0.0,0.0,0.7402644157409668
221,It's okay. This was our check subject at El Hefe. Then our check subject at International. And then we rode away and now we're out with him for the third time this evening.,"Oh, so you can't go.",going.,going to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to,0.0,0.0,0.25337837837837834,0.8890582323074341,0.014925373134328358,0.0,0.025000000000000005,0.7638053297996521
